# 2019-12-17 Start
2019-12-18 AMR
2019-12-18 SUPCAA
# 2019-12-23 Twitter didn't how CAA tags as trending
2019-12-23 AGGCAA
Wed Jan 22 10:40:16 2020 all ['#LEFTIST_ARE_TERRORISTS', '#LeftAttacksJNU', '#ShutDownJNU#LeftKillingJNU', '#IndiaSupportsCAA', '#CAASupport', '#TukdeGangSpotted', '#JNUattack', '#ABVP_TERRORISTS', '#JNUTerrorAttack', '#IndiaAgainstCAA', '#CAA_NRC']
Wed Jan 22 10:45:11 2020 all ['#LEFTIST_ARE_TERRORISTS', '#LeftAttacksJNU', '#ShutDownJNU#LeftKillingJNU', '#IndiaSupportsCAA', '#CAASupport', '#TukdeGangSpotted', '#JNUattack', '#ABVP_TERRORISTS', '#JNUTerrorAttack', '#IndiaAgainstCAA', '#CAA_NRC']
Wed Jan 22 11:28:17 2020 all ['#LEFTIST_ARE_TERRORISTS', '#LeftAttacksJNU', '#ShutDownJNU#LeftKillingJNU', '#IndiaSupportsCAA', '#CAASupport', '#TukdeGangSpotted', '#JNUattack', '#ABVP_TERRORISTS', '#JNUTerrorAttack', '#IndiaAgainstCAA', '#CAA_NRC']
Wed Jan 22 11:53:33 2020 all ['#LEFTIST_ARE_TERRORISTS', '#LeftAttacksJNU', '#ShutDownJNU#LeftKillingJNU', '#IndiaSupportsCAA', '#CAASupport', '#TukdeGangSpotted', '#JNUattack', '#ABVP_TERRORISTS', '#JNUTerrorAttack', '#IndiaAgainstCAA', '#CAA_NRC']
Wed Jan 22 12:32:23 2020 all ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#AmithShahResign', '#CAA_NRC']
Wed Jan 22 15:53:07 2020 all ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:44 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:45 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:46 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:47 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:48 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:49 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:49 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:50 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:51 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:52 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:54 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:55 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:55 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:56 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:57 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:58 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:58 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:05:59 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:00 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:01 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:01 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:02 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:03 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:04 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:06 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:06:07 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:16:07 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:16:27 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:16:46 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:17:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:27:07 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:27:19 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:27:30 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:27:42 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:27:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:28:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:38:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:49:04 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 21:59:43 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:45 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:46 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:47 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:47 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:48 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:49 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:50 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:51 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:52 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:54 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:55 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:56 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:57 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:57 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:58 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:10:59 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:00 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:01 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:05 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:06 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:07 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:08 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:09 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:10 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:10 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:11 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:12 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:13 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:14 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:14 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:15 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:16 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:17 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:18 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:19 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:19 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:20 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:21 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:22 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:23 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:24 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:25 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:11:25 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:21:26 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:21:47 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:22:06 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:22:25 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:32:25 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:32:37 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:32:48 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:33:00 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:33:12 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:33:27 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:43:27 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 22:54:25 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:05:32 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:31 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:32 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:33 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:33 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:34 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:35 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:36 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:37 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:38 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:39 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:40 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:40 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:41 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:42 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:43 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:44 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:45 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:46 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:46 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:47 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:48 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:49 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:50 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:51 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:52 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:53 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:54 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:55 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:56 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:57 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:58 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
Wed Jan 22 23:16:59 2020 verybig ['#IndiaSupportsCAA', '#CAASupport', '#IndiaAgainstCAA', '#IndiaAgainstCAA_NRC', '#ISupportCAA', '#CAA_NRC']
