b'@tnjshandil @AmitShah Looks clearly he is defending himself who so ever he is but a @UN &amp; @UNHumanRights inquiry ca\\u2026 https://t.co/IqokXNUWjc',b'1232026061376020485',b'arif lodhi',b'arifjamallodhi',b'',"b""Author 'MONARCHY' several research papers on literature, international sociology, etymology, philology,morphology(Literature) RT are not endorsements""",b'1422',b'725',b'363',b'264294',b'27440',b'False',b'False',b'False',b'False',b'2009-12-28 13:11:39'
"b""Never forget. Never forgive.\\n'Hum kaagaz nahi dikhyaenge' gang did this. \\n#CAAProtest https://t.co/s79bxkndhL https://t.co/aEfKEL7FrS""",b'1232025796639772673',b'Swati',b'swatiisays',"b'Bengaluru, India'",b'News Junkie I Politics I Environment I Health',b'452',b'594',b'0',b'1140',b'1533',b'False',b'False',b'True',b'False',b'2019-07-04 21:38:16'
b'@arslankhalid_m Tere jese chutiye log hi trend kara rahe he #Pakistan me bait kar..\\n\\nSale tum logo ko jhata kuch ka\\u2026 https://t.co/YQIKT2XHIf',b'1232025787588653062',b'Hindustani Anna',b'HindustaniAnnaa',b'India Jiiiiii',b'Koi mere desh ko kuch boli to me teriii lungi nikalega jeeiiiii.',b'3',b'83',b'0',b'205',b'152',b'False',b'False',b'True',b'False',b'2014-01-16 06:09:14'
b'@PMOIndia @AjayKum21467388 @narendramodi Umse se 30 crore new india ki property ko todne main lage hai.... ye bhi b\\u2026 https://t.co/ldelrPFCy5',b'1232025647800672256',b'Vagabond Pahadi \\U0001f1ee\\U0001f1f3',b'Mookesh_Melkani',"b'Ho Chi Minh, Vietnam'","b'Telecom professionals, Part time chef,  Hails from  \\u0915\\u0941\\u092e\\u093e\\u090a\\u0901 hills....\\nBlocked by Didi & a suspended IPS officer\\nTwitter main hun , Face book main nahi...'",b'1138',b'1827',b'6',b'37971',b'96375',b'False',b'False',b'True',b'False',b'2011-12-20 11:10:46'
b'One thing Modi and Amit Shah are successful in dividing people and spreading hatred. #AmitShahMustResign\\u2026 https://t.co/U9YizlUhms',b'1232025579949477888',b'Sreenivasan G',b'gvsreenitweetz',"b'Bengaluru, India'","b'Lyf is very short nanba, always be happy \\u2764\\U0001f44d'",b'18',b'46',b'0',b'2011',b'80',b'False',b'False',b'True',b'False',b'2019-06-21 03:13:05'
"b""@ANI Protesters are playing on behalf of our enemies and Pakistani ISI who don't want US India summit to be success\\u2026 https://t.co/unWjU1wYJi""",b'1232025446591520768',b'Aman Kumar (Aamo)',b'kallisaman',b'katihar',b'ex student of sainik school nagrota.can die for social cause.Ready take on all notorious force   fed up with this rotten system of India  Desh jarur badelega.',b'366',b'731',b'19',b'66619',b'18525',b'False',b'False',b'False',b'False',b'2011-05-10 15:19:09'
b'True love story....\\n#Ahmedabad #Annaatthe #Bhajanpura  #Chandbagh #CoronavirusOutbreak #China #CAAProtest #Covid_19\\u2026 https://t.co/hgVCGFbVvt',b'1232025148846309376',b'sana ladkawala',b'sabudead',"b'Mumbai, India'",b'???',b'3',b'3',b'0',b'30',b'0',b'False',b'False',b'True',b'False',b'2014-06-20 04:53:36'
b'@AcharyaPramodk @AshfaqB1578 abhisar ko bhadwa bola.... bilkul sahiii... aaj hi kyun itna bawaal hua ye sochne wali\\u2026 https://t.co/BJ7n8829XJ',b'1232025142995275777',b'Vagabond Pahadi \\U0001f1ee\\U0001f1f3',b'Mookesh_Melkani',"b'Ho Chi Minh, Vietnam'","b'Telecom professionals, Part time chef,  Hails from  \\u0915\\u0941\\u092e\\u093e\\u090a\\u0901 hills....\\nBlocked by Didi & a suspended IPS officer\\nTwitter main hun , Face book main nahi...'",b'1138',b'1827',b'6',b'37971',b'96375',b'False',b'False',b'True',b'False',b'2011-12-20 11:10:46'
b'#DelhiPolice #DelhiViolence #TrumpInIndia #NamasteyTrump #TrumpIndiaVisit #KapilMishra #Maujpur #CAAProtest\\u2026 https://t.co/2qmji1Tt8d',b'1232025097378127874',b'sumit',b'sumitnew09',b'',b'',b'12',b'177',b'0',b'174',b'183',b'False',b'False',b'True',b'False',b'2014-11-14 09:30:49'
"b'\\u0915\\u093f\\u0930\\u0926\\u093e\\u0930 \\u0915\\u093f\\u090f \\u0915\\u0908, \\u090f\\u0915 \\u0915\\u093f\\u0930\\u0926\\u093e\\u0930 \\u092c\\u0921\\u093c\\u093e \\u092e\\u0941\\u0936\\u094d\\u0915\\u093f\\u0932 \\u0939\\u0948 \\n\\u0907\\u0928\\u0938\\u093e\\u0928 \\u0915\\u094b \\u0907\\u0928\\u0938\\u093e\\u0928 \\u092c\\u0928\\u093e\\u090f \\u0930\\u0916\\u0928\\u093e \\u092c\\u0921\\u093c\\u093e \\u092e\\u0941\\u0936\\u094d\\u0915\\u093f\\u0932 \\u0939\\u0948 \\n\\u0938\\u092a\\u0928\\u094b\\u0902 \\u092e\\u0947\\u0902 \\u0915\\u0941\\u091b, \\u0939\\u0915\\u0940\\u0915\\u0924 \\u092e\\u0947\\u0902 \\u0915\\u0941\\u091b \\u0914\\u0930\\u2026 https://t.co/YtZIqDfJiG'",b'1232025052671086592',b'saurabh maheshwari',b'saurabh3113',b'',b'',b'42',b'32',b'0',b'250',b'136',b'False',b'False',b'True',b'False',b'2009-08-23 04:25:22'
b'@ShashiTharoor Kashmir jaane se darr nhi lagta janab..ab dilli jaane se darr lagta h #CAAProtest',b'1232025036883542016',b'Sonu Singh',b'sonubhati47677',"b'Noida, India'",b'',b'9',b'227',b'0',b'80',b'311',b'False',b'False',b'True',b'False',b'2013-09-18 19:39:48'
b'Ekdam shi.... \\nIsh desh drihiyo ko patrikarita chhor k trump Or modi chatukarita krni chahiye.... \\n\\nJha dange hi rh\\u2026 https://t.co/L3hWvpj2EL',b'1232025011654942720',b'Dr Abdul Majid',b'Abdulmaji2',b'kolkata. Wb',"b'#social activist,#intrest in politics,#want  joyfull, healthy and green environment in our country \\U0001f1ee\\U0001f1f3.\\n#100%follow Back.'",b'88',b'270',b'0',b'963',b'7849',b'False',b'False',b'True',b'False',b'2013-06-01 09:06:15'
b'Give. Love. A. Chance.\\n#CAAProtest #ChandBag',b'1232024995888537600',b'Devang.',b'icantevenwrite',b'',b'borderline poet',b'170',b'579',b'0',b'1531',b'6680',b'False',b'False',b'True',b'False',b'2017-11-18 11:58:45'
b'Now you will definitely get a Bollywood movie.. Congratulations in advance \\U0001f604 #DelhiPolice #DelhiViolence\\u2026 https://t.co/AXqgpxqKzo',b'1232024933326258176',b'Biryani Pepsi',b'BiryaniPepsi',b'',"b'Hi guys this is Biryani, welcome to my Twitter Page!'",b'198',b'245',b'0',b'5282',b'5991',b'False',b'False',b'True',b'False',b'2019-11-25 10:52:09'
b'\\u0932\\u094b\\u0917 \\u091f\\u0942\\u091f \\u091c\\u093e\\u0924\\u0947 \\u0939\\u0948\\u0902 \\u090f\\u0915 \\u0918\\u0930 \\u092c\\u0928\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n\\u0924\\u0941\\u092e \\u0924\\u0930\\u0938 \\u0928\\u0939\\u0940\\u0902 \\u0916\\u093e\\u0924\\u0947 \\u092c\\u0938\\u094d\\u0924\\u093f\\u092f\\u093e\\u0901 \\u091c\\u0932\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902\\n                    ~ \\u092c\\u0936\\u0940\\u0930 \\u092c\\u0926\\u094d\\u0930 \\n\\n#CAAProtest #Jafrabad',b'1232024904947519488',b'Dheeraj Singh Rana',b'ds_rana7',"b'Begusari, Bihar | New Delhi'",b'| \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f | \\u0938\\u092e\\u093e\\u091c\\u0938\\u0947\\u0935\\u0940 | \\u092e\\u093e\\u0928\\u0935\\u0924\\u093e | \\u092c\\u0939\\u0941\\u0924 \\u092c\\u0919\\u0947 \\u0938\\u092a\\u0928\\u0947 \\u0915\\u094b \\u0932\\u0947\\u0915\\u0930 \\u091c\\u0940 \\u0930\\u0939\\u093e \\u0939\\u0942\\u0901 | \\u092c\\u093f\\u0939\\u093e\\u0930 \\u0915\\u093e \\u0935\\u093e\\u0938\\u0940 | \\u0939\\u094b \\u0938\\u0915\\u0924\\u093e \\u0939\\u0948 \\u092e\\u0947\\u0930\\u0940 \\u0914\\u0930 \\u0906\\u092a\\u0915\\u0940 \\u0938\\u094b\\u091a \\u0905\\u0932\\u0917 \\u0939\\u094b | \\u092e\\u0947\\u0930\\u0940 \\u0930\\u093e\\u092f \\u0914\\u0930 \\u0935\\u093f\\u091a\\u093e\\u0930 \\u0935\\u094d\\u092f\\u0915\\u094d\\u0924\\u093f\\u0917\\u0924 \\u0939\\u0948 |',b'75',b'477',b'0',b'628',b'2923',b'False',b'False',b'True',b'False',b'2012-11-10 12:37:49'
b'@JNUSUofficial Oh please. You and your gang constantly instigated Anti and Pro CAA protestors spewing venom on twit\\u2026 https://t.co/1RAwBZdOW1',b'1232024849238892549',b'Mugdha Deshmukh',b'ThatGirlIn30s',b'Probably by the sea',"b'YouTuber, traveler, story teller, cancer fighter, seeking adventure, just good vibes, DM or mail for collaboration: thatgirlin30ss@gmail.com'",b'2010',b'895',b'18',b'5192',b'17552',b'False',b'False',b'False',b'False',b'2009-07-28 16:24:11'
b'@svaradarajan @narendramodi Oh please. You and your gang constantly instigated Anti and Pro CAA protestors spewing\\u2026 https://t.co/uA5bwEqCpa',b'1232024801780301832',b'Mugdha Deshmukh',b'ThatGirlIn30s',b'Probably by the sea',"b'YouTuber, traveler, story teller, cancer fighter, seeking adventure, just good vibes, DM or mail for collaboration: thatgirlin30ss@gmail.com'",b'2010',b'895',b'18',b'5192',b'17552',b'False',b'False',b'False',b'False',b'2009-07-28 16:24:11'
b'Ye Delhi mein bhi dange karwaenge 2002 wale ! #CAAProtest',b'1232024771467984896',b'Saurabh',b'saurabhchinks',b'Deep Shit',"b'Thinks he knows stuff, as if you do. Part of the Chaos.'",b'39',b'716',b'2',b'550',b'1259',b'False',b'False',b'False',b'False',b'2012-02-07 06:45:39'
"b'Ek Aansu Bhi ""HukumaT"" Ke LiYe Khatra Ha,\\U0001f622\\n\\nTum Ne Dekha Nehi Aankhon Ka ""Samundar"" Hona.\\U0001f62d\\n\\n#DelhiBurning\\u2026 https://t.co/uvMuBH5R1X'",b'1232024700773191680',b'ShahFad Khan',b'shahfad_khan',b'kashmir',b'FREE KASHMIR\\U0001f341',b'3720',b'140',b'2',b'3050',b'49869',b'False',b'False',b'True',b'False',b'2017-03-24 02:01:12'
b'@ArvindKejriwal Oh please. You and your gang constantly instigated Anti and Pro CAA protestors spewing venom on twi\\u2026 https://t.co/9fQRi450zF',b'1232024683773648898',b'Mugdha Deshmukh',b'ThatGirlIn30s',b'Probably by the sea',"b'YouTuber, traveler, story teller, cancer fighter, seeking adventure, just good vibes, DM or mail for collaboration: thatgirlin30ss@gmail.com'",b'2010',b'895',b'18',b'5192',b'17552',b'False',b'False',b'False',b'False',b'2009-07-28 16:24:11'
b'#CAAProtest #CAA_NRCProtests \\u0915\\u0947 \\u091c\\u093e\\u0939\\u093f\\u0932\\u094b\\u0902 \\u0915\\u094b \\u092e\\u0947\\u0930\\u0940 \\u092c\\u0939\\u0928 \\u0915\\u093e \\u092c\\u0947\\u0939\\u0924\\u0930\\u0940\\u0928 \\u091c\\u0935\\u093e\\u092c \\n@ReallySwara \\u092e\\u094b\\u0939\\u0924\\u0930\\u092e\\u093e \\u0915\\u0941\\u091b \\u092a\\u0922\\u093c \\u0932\\u093f\\u092f\\u093e \\u0915\\u0930\\u094b\\u2026 https://t.co/pSc0CpPuUq',b'1232024604958310401',b'K Vishwadev Rao',b'Vishwadevrao',"b'Lucknow, India'","b'Journalist \\n\\nPROUD INDIAN\\n\\n#Lawyer by graduation, #Journalist by profession \\n#\\u0905\\u092c\\u092e\\u0948\\u0915\\u094d\\u092f\\u093e\\u0915\\u0939\\u0942\\u0901'",b'2219',b'1164',b'2',b'2979',b'4628',b'False',b'False',b'True',b'False',b'2009-08-21 05:18:45'
"b""Call terrorist ' A terrorist'\\n#shahrukh \\nWrong must always be condemned.\\nWrong for wrong can never make things righ\\u2026 https://t.co/J43zAjTIjy""",b'1232024547341193216',b'Ritika Sanwal (Pahadan) \\U0001f5fb #Uttarakhandi',b'infiniteflames2',"b'Almora, India'","b'\\u0907\\u0936\\u094d\\u0915 \\u0939\\u0948 \\u092e\\u0941\\u091d\\u0947 \\u0905\\u092a\\u0928\\u0947 \\u0926\\u0947\\u0936 \\u0938\\u0947 | \\U0001f49e \\U0001f1ee\\U0001f1f3\\n#Unfazed  #\\u092c\\u0947\\u092b\\u093f\\u0915\\u094d\\u0930\\n\\n\\n\\u0916\\u093c\\u0942\\u092c  \\u0939\\u0901\\u0938\\u094b  \\u0924\\u093e\\u0915\\u093f  \\u0939\\u0901\\u0938\\u0928\\u0947 \\u0915\\u0940 \\u0932\\u0932\\u0915  \\u0932\\u0917\\u0947 \\u0938\\u092c \\u0915\\u094b, \\u0939\\u0901\\u0938\\u0928\\u093e \\u0915\\u094b\\u0908 \\u0930\\u093e\\u091c\\u093c \\u0930\\u0939\\u0947 \\u0928 \\u0907\\u0938\\u0915\\u0940 \\u092d\\u0928\\u0915 \\u0932\\u0917\\u0947 \\u0938\\u092c \\u0915\\u094b\\u0964\\U0001f338 \\u263a\\n#LifeMantra\\n\\n#'",b'559',b'165',b'0',b'3058',b'7130',b'False',b'False',b'False',b'False',b'2014-05-30 15:38:21'
b'@Rahul45725534 @asimmaliksahab @sane_indian @sudhirchaudhary Aur rahi baat muslim logo ki toh jo dharm ke naam par\\u2026 https://t.co/ETUuHWjxcz',b'1232024449861455874',b'Lucknowities',b'lucknowities',"b'Lucknow, Uttar Pradesh, India'",b'',b'18',b'21',b'0',b'103',b'41',b'False',b'False',b'False',b'False',b'2010-05-11 04:59:37'
"b'AMU \\u0939\\u093f\\u0902\\u0938\\u093e: \\u0939\\u093e\\u0908\\u0915\\u094b\\u0930\\u094d\\u091f \\u0915\\u093e \\u0938\\u0916\\u094d\\u0924 \\u0930\\u0941\\u0916- \\u092a\\u0941\\u0932\\u093f\\u0938\\u0935\\u093e\\u0932\\u094b\\u0902 \\u092a\\u0930 \\u0915\\u093e\\u0930\\u094d\\u0930\\u0935\\u093e\\u0908, \\u0918\\u093e\\u092f\\u0932 6 \\u091b\\u093e\\u0924\\u094d\\u0930\\u094b\\u0902 \\u0915\\u094b \\u092e\\u0941\\u0906\\u0935\\u091c\\u0947 \\u0915\\u093e \\u0906\\u0926\\u0947\\u0936\\n\\n#CAAProtest\\n\\nhttps://t.co/Dl3JRjOQyA'",b'1232024402847363073',b'Huzaifa Aamir Rashadi',b'Huzaifa_Aamir',b'Aligarh | New Delhi | Lucknow',"b""Honorary Secretary || Aligarh Muslim University 'Students Union' (AMU'SU)\\U0001f1ee\\U0001f1f9""",b'3632',b'302',b'2',b'1868',b'1111',b'False',b'False',b'False',b'False',b'2013-12-18 14:15:24'
b'@anuragkashyap72 @AamAadmiParty @ArvindKejriwal @AmitShah Oh please shut up. You and your gang constantly instigate\\u2026 https://t.co/i9ksuVVBTY',b'1232024319150231554',b'Mugdha Deshmukh',b'ThatGirlIn30s',b'Probably by the sea',"b'YouTuber, traveler, story teller, cancer fighter, seeking adventure, just good vibes, DM or mail for collaboration: thatgirlin30ss@gmail.com'",b'2010',b'895',b'18',b'5192',b'17552',b'False',b'False',b'False',b'False',b'2009-07-28 16:24:11'
"b'\\u0938\\u093f\\u092f\\u093e\\u0938\\u0924 \\u0915\\u094b \\u0932\\u0939\\u0942 \\u092a\\u0940\\u0928\\u0947 \\u0915\\u0940 \\u0932\\u0924 \\u0939\\u0948,\\n\\u0935\\u0930\\u0928\\u093e \\u092e\\u0941\\u0932\\u094d\\u0915 \\u092e\\u0947\\u0902 \\u0938\\u092c \\u0916\\u0948\\u0930\\u093f\\u092f\\u0924 \\u0939\\u0948. \\n\\n#CAAProtest #DelhiPolice #DelhiPolice #AntiCAAProtest\\u2026 https://t.co/Cp5vvSwtu7'",b'1232024305359294464',b'Digital Nomad',b'sid_arfat',"b'Nagpur, India'",b'\\U0001f4b5 Are you Productive or just busy? \\U0001f680Let us help you to grow your business\\U0001f468\\U0001f3fb\\u200d\\U0001f4bb',b'19',b'71',b'0',b'11',b'35',b'False',b'False',b'True',b'False',b'2013-03-26 16:50:06'
"b'CAA \\u0924\\u094b \\u092c\\u0939\\u093e\\u0928\\u093e \\u0939\\u0948, \\u092e\\u0941\\u0926\\u094d\\u0926\\u093e \\u0924\\u094b \\u092e\\u0941\\u0938\\u094d\\u0932\\u093f\\u092e \\u0932\\u094b\\u0917\\u094b\\u0902 \\u0915\\u094b \\u092d\\u0917\\u093e\\u0928\\u093e \\u0939\\u0948.. \\U0001f621\\U0001f620\\n#DelhiBurning \\n#DelhiViolence \\n#Bhajanpura\\u2026 https://t.co/9wcbCIC79P'",b'1232024267719618561',b'\\u0936\\u093f\\u0916\\u093e \\U0001f9d8\\u200d\\u2640',b'solo_molo25',"b'Mumbai, India'","b""\\xa0They don't know that we know they know we know.\\U0001f600\\U0001f600\\n\\nfollow on insta\\U0001f449\\nsakht_ladki25""",b'31',b'201',b'1',b'235',b'1529',b'False',b'False',b'True',b'False',b'2014-08-18 09:34:29'
"b""#CAAProtest tells only one thing again and again.Moslems hate Hindus &amp; Sikhs. They don't want persecuted Hindus/Sik\\u2026 https://t.co/n1nmVH3EA0""",b'1232024187361013762',b'UrbanMonk\\U0001f1ee\\U0001f1f3',b'Amit_Ind',"b'\\u092e\\u0941\\u092e\\u094d\\u092c\\u0908/\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940, \\u092d\\u093e\\u0930\\u0924'",b'Urbanist. Hindu. Nationalist. \\n\\u0938\\u0928\\u093e\\u0924\\u0928 \\u0927\\u0930\\u094d\\u092e \\u0914\\u0930 \\u092d\\u093e\\u0930\\u0924\\u0935\\u0930\\u094d\\u0937 \\u090f\\u0915 \\u0926\\u0942\\u0938\\u0930\\u0947 \\u0915\\u0947 \\u092a\\u0942\\u0930\\u0915 \\u0939\\u0948\\u0902\\u0964\\n\\nRTs/Likes are Not Endorsements. https://t.co/8dK6BhPxfK',b'908',b'841',b'48',b'47121',b'28706',b'False',b'False',b'True',b'False',b'2009-02-23 19:26:49'
"b'Delhi Police , Arrest them..clear faces..if not now then when ?\\n\\n#DelhiPolice #Delhi #Bhajanpura #Jafrabad\\u2026 https://t.co/DQPIzFpAUV'",b'1232024178766876672',b'sahil farooqui amrohvi',b'SahilAmrohvi',b'amroha',b'AIMIM Amroha Dist. Media Incharge \\n\\nproud to be an Indian Muslim',b'183',b'228',b'0',b'506',b'830',b'False',b'False',b'True',b'False',b'2019-06-02 18:52:07'
b'#CAAProtest \\n\\nMuslims you are thinking you are cruising ... https://t.co/9UHjxSsX1d',b'1232024077495238656',b'HINDUSTAN MY RIGHT',b'FREERAMwithBJP',b'Hindusthan',"b'Nationalist, Judicious. Pro - Hindutva. I breath JAI HIND. Good are always exempted from criticism irrespective of religious affinity.'",b'28',b'35',b'1',b'4696',b'1438',b'False',b'False',b'True',b'False',b'2018-09-18 15:57:56'
"b'.@PMOIndia @narendramodi @HMOIndia @AmitShah @nsitharaman @FinMinIndia PL interlink  #DBT, #VOTER IDs, #RationCard\\u2026 https://t.co/IYyfmEvvgc'",b'1232024051545264134',b'Oum Bharti #JoinRSS',b'oumbharti',b'Bharat (India)',"b'#Patriot for #Democracy #Justice #Truth #Poor #Bharat;#Yaga Expert. Tweets R for info,Sans Recourse. Re-tweets, Likes R not endorsements. Follow & get followed.'",b'1333',b'1595',b'23',b'52269',b'35997',b'False',b'False',b'False',b'False',b'2011-04-23 13:21:13'
b'@x86vGa4aC35lx3s @manoj_indore @Payal_Rohatgi @ombirlakota @BJP4India @narendramodi @myogiadityanath @adgpi\\u2026 https://t.co/QD9hGlv4Hn',b'1232023985539420160',b'Oum Bharti #JoinRSS',b'oumbharti',b'Bharat (India)',"b'#Patriot for #Democracy #Justice #Truth #Poor #Bharat;#Yaga Expert. Tweets R for info,Sans Recourse. Re-tweets, Likes R not endorsements. Follow & get followed.'",b'1333',b'1595',b'23',b'52269',b'35997',b'False',b'False',b'False',b'False',b'2011-04-23 13:21:13'
b'#RatanLal #DelhiBurning\\n#IslamicTerrorism\\n#DelhiViolence #DelhiPolice\\n#EndThisViolence #DelhiRiots\\n#CAAProtest\\u2026 https://t.co/ktAeQ2KQVH',b'1232023912357093376',b'Think Differently',b'think_ooooooo',b'',"b'Like a \\U0001f33b that follows every movement of the \\U0001f31e, so I turn towards you to \\U0001f463 you my God ! \\U0001f64f'",b'49',b'131',b'0',b'5278',b'5125',b'False',b'False',b'True',b'False',b'2018-01-16 16:52:15'
b'Be aware.. His name is #darshan\\n#darshan #darshan Darshan\\nnot sharukh..\\n#Bhajanpura #DelhiPolice #CAAProtest\\u2026 https://t.co/Ci1HoEF9t7',b'1232023878924410880',b'zafar shakeel',b'ZafarBullet',"b'Jamia Nagar, New Delhi'",b'ALIGARH MUSLIM UNIVERSITY \\nAlig\\nGE-1571',b'86',b'57',b'0',b'293',b'324',b'False',b'False',b'True',b'False',b'2012-11-29 20:43:31'
b'This is the best #trending ever!\\n@iamjohnoliver Thank you \\U0001f64f\\n\\n#AmitShahResign #CAAProtest #CAA_NRC_Protests\\u2026 https://t.co/uBk5xVWRjm',b'1232023842924589056',b'#Sexysadhu',b'RanaSurbhie',b'India',b'\\u092e\\u0947\\u0930\\u0940 \\u091f\\u094d\\u0930\\u093f\\u092a \\u0905\\u0932\\u0917 \\u0939\\u0948!',b'8',b'54',b'0',b'35',b'5',b'False',b'False',b'True',b'False',b'2020-01-31 17:20:02'
"b""@jeffgiesea Not sure in which universe are you living? Haven't you been noticing #CAA protests across India which a\\u2026 https://t.co/ts0ttts7UI""",b'1232023738889187328',b'PaxGlobal',b'CuriousGuy2020',b'',b'',b'21',b'743',b'0',b'2512',b'3326',b'False',b'False',b'True',b'False',b'2019-12-31 14:15:07'
"b'Mazak ban gya #CAA_NRC_Protests @AmitShah @HMOIndia @PMOIndia @narendramodi and all so called #oppositionleader ,pl\\u2026 https://t.co/p97IeSLYze'",b'1232023595833946112',b'ARVIND BHARTI',b'arvindbhartii',"b'Ranchi, Jharkhand'",b'MECHANICAL ENGINEER ...\\nMTECH @IIT DELHI..',b'29',b'102',b'0',b'129',b'62',b'False',b'False',b'True',b'False',b'2015-12-28 08:59:41'
"b'It takes 100s of doctors to run a hospital, 1000s of workers tk build a castle, lakhs of soldiers to protect a coun\\u2026 https://t.co/NV5IcnsPDv'",b'1232023589341167616',b'\\u0b85\\u0ba9\\u0bcd\\u0baa\\u0bc7 \\u0b9a\\u0bbf\\u0bb5\\u0bae\\u0bcd',b'kvalavan',"b'Chennai, Tamil Nadu'","b'Hindu nationalist, promote entrepreneurship, business advisory support for SME and startups, passionate about teaching, training and efficiency management.'",b'381',b'876',b'1',b'5865',b'3192',b'False',b'False',b'True',b'False',b'2012-08-05 02:43:18'
b'#Maujpur #Bhajanpura #CAAProtest\\n\\nToday I lost the argument with my parents in your support...i think they were rig\\u2026 https://t.co/STAUFWveWi',b'1232023541186473987',b'Jatin Rathore',b'The_BackGod',"b'Delhi, se hu bhenchod\\U0001f637\\U0001f621'","b'9-teen.\\U0001f97a\\U0001f64b\\U0001f3fb\\u200d\\u2642\\ufe0f\\n\\npersuing life\\U0001f643,destroying career with PUBGm & 4 others'",b'36',b'56',b'0',b'204',b'357',b'False',b'False',b'True',b'False',b'2017-07-16 04:43:52'
b'@riteshkr23 @manoj_indore @Payal_Rohatgi @arifaajakia @anis_farooqui @TahirGora @TarekFatah @mariawirth1\\u2026 https://t.co/XwfJ4oAFpT',b'1232023525030060038',b'Oum Bharti #JoinRSS',b'oumbharti',b'Bharat (India)',"b'#Patriot for #Democracy #Justice #Truth #Poor #Bharat;#Yaga Expert. Tweets R for info,Sans Recourse. Re-tweets, Likes R not endorsements. Follow & get followed.'",b'1333',b'1595',b'23',b'52269',b'35997',b'False',b'False',b'False',b'False',b'2011-04-23 13:21:13'
b'Modi: Last Week Tonight with John Oliver (HBO) https://t.co/i65VTOsdIy via @YouTube #ShaheenBaghProtests #CAAProtest #CAA_NRC_Protests',b'1232023445493501954',b'Ahmed',b'MBahmed501',b'',b'Management Consultant',b'23',b'163',b'0',b'1984',b'1645',b'False',b'False',b'True',b'False',b'2013-12-26 18:33:58'
"b'@ndtv\\ncan your channel share total / cumulative figures of various losses due to #CAAProtest , pro CAA activities\\n1\\u2026 https://t.co/HFMTrh0j5f'",b'1232023299078492160',b'Keshab Sen',b'sen_kc_fuchan',"b'Hyderabad, India'",b'Music Movies Photography\\nAutomotive \\nGreen Tech \\nIndustry 4.0',b'104',b'179',b'5',b'1847',b'1871',b'False',b'False',b'True',b'False',b'2014-06-29 18:09:19'
"b""Delhi violence its really hurting. Delhi people's please stop violence and stay calm. Don't believe &amp;  diverted by\\u2026 https://t.co/gZmxIVFLJK""",b'1232023230275256326',b'Raghul Gandhi K',b'raghulgandhik',"b'Coimbatore, India'",b'National Leader of Jaihind Freedom Party',b'45',b'196',b'0',b'223',b'270',b'False',b'False',b'True',b'False',b'2016-11-08 19:58:13'
